Sensor	Output	Time
0 255 51476
0 255 51477
0 255 51478
0 255 51479
0 255 51480
0 255 51481
0 255 51482
0 255 51483
0 255 51485
0 255 51486
0 255 51487
0 255 51488
0 255 51489
0 255 51490
0 255 51491
0 255 51492
0 255 51493
0 255 51494
0 255 51495
0 255 51496
0 255 51497
0 255 51500
0 255 51501
0 255 51502
0 255 51503
0 255 51504
0 255 51505
0 255 51506
0 255 51507
0 255 51508
0 255 51509
0 255 51510
0 255 51511
0 255 51513
0 255 51514
0 255 51515
0 255 51516
0 255 51517
0 255 51518
0 255 51519
0 255 51520
0 255 51521
0 255 51522
0 255 51523
0 255 51524
0 255 51525
0 255 51527
0 255 51528
0 255 51529
0 255 51530
0 255 51531
0 255 51532
0 255 51533
0 255 51534
0 255 51535
0 255 51536
0 255 51537
0 255 51538
0 255 51539
0 255 51542
0 255 51543
0 255 51544
0 255 51545
0 255 51546
0 255 51547
0 255 51548
0 255 51549
0 255 51550
0 255 51551
0 255 51552
0 255 51553
0 255 51555
0 255 51556
0 255 51557
0 255 51558
0 255 51559
0 255 51560
0 255 51561
0 255 51562
0 255 51563
0 255 51564
0 255 51565
0 255 51566
0 255 51567
0 255 51569
0 255 51570
0 255 51571
0 255 51572
0 255 51573
0 255 51574
0 255 51575
0 255 51576
0 255 51577
0 255 51578
0 255 51579
0 255 51580
0 255 51581
0 255 51584
0 255 51585
0 255 51586
0 255 51587
0 255 51588
0 255 51589
0 255 51590
0 255 51591
0 255 51592
0 255 51593
0 255 51594
0 255 51595
0 255 51597
0 255 51598
0 255 51599
0 255 51600
0 255 51601
0 255 51602
0 255 51603
0 255 51604
0 255 51605
0 255 51606
0 255 51607
0 255 51608
0 255 51609
0 255 51611
0 255 51612
0 255 51613
0 255 51614
0 255 51615
0 255 51616
0 255 51617
0 255 51618
0 255 51619
0 255 51620
0 255 51621
0 255 51622
0 255 51624
0 255 51625
0 255 51627
0 255 51628
0 255 51629
0 255 51630
0 255 51631
0 255 51632
0 255 51633
0 255 51634
0 255 51635
0 255 51636
0 255 51637
0 255 51639
0 255 51640
0 255 51641
0 255 51642
0 255 51643
0 255 51644
0 255 51645
0 255 51646
0 255 51647
0 255 51648
0 255 51649
0 255 51650
0 255 51651
0 255 51653
0 255 51654
0 255 51655
0 255 51656
0 255 51657
0 255 51658
0 255 51659
0 255 51660
0 255 51661
0 255 51662
0 255 51663
0 255 51664
0 255 51666
0 255 51667
0 255 51668
0 255 51670
0 255 51671
0 255 51672
0 255 51673
0 255 51674
0 255 51675
0 255 51676
0 255 51677
0 255 51678
0 255 51679
0 255 51681
0 255 51682
0 255 51683
0 255 51684
0 255 51685
0 255 51686
0 255 51687
0 255 51688
0 255 51689
0 255 51690
0 255 51691
0 255 51692
0 255 51693
0 255 51695
0 255 51696
0 255 51697
0 255 51698
0 255 51699
0 255 51700
0 255 51701
0 255 51702
0 255 51703
0 255 51704
0 255 51705
0 255 51706
0 255 51708
0 255 51709
0 255 51710
0 255 51712
0 255 51713
0 255 51714
